	9.1	9.2	8	7	6	5	4	P	3	2	1	N
Tepidiphilus	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Terribacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Terriglobus	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0
Terrimonas	77.0	13.0	0.0	0.0	318.0	334.0	301.0	1.0	0.0	72.0	245.0	10.0
Terrisporobacter	6.0	0.0	0.0	0.0	27.0	22.0	1.0	0.0	0.0	2.0	3.0	0.0
Tessaracoccus	2.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	7.0	0.0
Tetragenococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Tetrasphaera	8.0	1.0	0.0	0.0	5.0	3.0	21.0	0.0	0.0	3.0	6.0	1.0
Thalassospira	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thauera	99.0	23.0	0.0	0.0	57.0	69.0	61.0	1.0	0.0	11.0	78.0	0.0
Thermoanaerobaculum	0.0	0.0	0.0	0.0	8.0	11.0	0.0	0.0	0.0	0.0	4.0	0.0
Thermobacillus	0.0	0.0	0.0	0.0	3.0	1.0	10.0	0.0	0.0	0.0	0.0	0.0
Thermolongibacillus	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Thermomonas	38.0	4.0	0.0	0.0	205.0	192.0	348.0	5.0	0.0	32.0	284.0	0.0
Thermophagus	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
Thermus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Thioalkalispira	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
Thioalkalivibrio	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Thiobaca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
Thiobacillus	1.0	3.0	0.0	0.0	59.0	86.0	67.0	5.0	0.0	21.0	74.0	0.0
Thiobacter	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
Thiocapsa	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	7.0	0.0
Thioclava	0.0	0.0	0.0	0.0	3.0	5.0	9.0	1.0	0.0	3.0	8.0	0.0
Thiofaba	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Thioflexothrix	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Thiogranum	0.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Thiohalocapsa	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Thiohalomonas	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Thiomonas	1.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	1.0	0.0
Thiothrix	9.0	1.0	0.0	0.0	10.0	15.0	0.0	0.0	0.0	6.0	58.0	0.0
Thorsellia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
Tibeticola	27.0	6.0	0.0	0.0	184.0	159.0	33.0	1.0	0.0	1.0	35.0	0.0
Tissierella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
Tistlia	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0
Tistrella	1.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0
Tolumonas	96.0	12.0	0.0	0.0	81.0	87.0	737.0	11.0	0.0	154.0	1825.0	0.0
Trabulsiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	1.0	0.0
Treponema	0.0	0.0	0.0	0.0	1.0	9.0	3.0	0.0	0.0	0.0	9.0	0.0
Treponema 2	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	0.0
Trichococcus	40.0	5.0	0.0	0.0	150.0	228.0	41.0	6.0	0.0	19.0	133.0	26.0
Tropicimonas	0.0	0.0	0.0	0.0	19.0	10.0	42.0	0.0	0.0	0.0	10.0	0.0
Truepera	1.0	0.0	0.0	0.0	2.0	17.0	103.0	1.0	0.0	0.0	2.0	0.0
Tuberibacillus	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Tumebacillus	0.0	0.0	0.0	0.0	10.0	4.0	11.0	0.0	0.0	0.0	1.0	0.0
Turicibacter	2.0	0.0	0.0	0.0	4.0	9.0	0.0	0.0	0.0	7.0	0.0	0.0
Turneriella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Tychonema CCAP 1459-11B	18.0	19.0	0.0	0.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Tyzzerella	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
Tyzzerella 3	0.0	0.0	0.0	0.0	13.0	20.0	35.0	1.0	0.0	0.0	15.0	0.0
Tyzzerella 4	0.0	2.0	0.0	0.0	0.0	4.0	8.0	0.0	0.0	0.0	2.0	0.0
U29-B03	25.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0
UBA1819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
UBA6140	0.0	0.0	0.0	0.0	19.0	15.0	1.0	0.0	0.0	0.0	1.0	0.0
UC5-1-2E3	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
UKL13-1	1.0	0.0	0.0	0.0	3.0	5.0	1.0	0.0	0.0	6.0	17.0	0.0
UTBCD1	0.0	0.0	0.0	0.0	4.0	3.0	2.0	0.0	0.0	0.0	4.0	0.0
Uliginosibacterium	24.0	5.0	0.0	0.0	239.0	229.0	911.0	4.0	0.0	115.0	599.0	8.0
Undibacterium	74.0	14.0	0.0	0.0	232.0	401.0	368.0	4.0	0.0	25.0	527.0	18.0
Urania-1B-19 marine sediment group	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ureibacillus	0.0	0.0	0.0	0.0	2.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0
Uruburuella	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	6.0	0.0
Vagococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0
Variovorax	5.0	4.0	0.0	0.0	84.0	131.0	104.0	4.0	0.0	9.0	203.0	1.0
Veillonella	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
Verminephrobacter	0.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0
Verruc-01	7.0	1.0	0.0	0.0	70.0	80.0	188.0	0.0	0.0	7.0	38.0	21.0
Verticia	5.0	4.0	0.0	0.0	10.0	14.0	28.0	0.0	0.0	3.0	70.0	0.0
Vibrio	1.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	6.0	0.0
Victivallis	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0
Viridibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Vitreoscilla	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.0	0.0	2.0	3.0	0.0
Vogesella	19.0	3.0	0.0	0.0	102.0	111.0	576.0	1.0	0.0	72.0	458.0	8.0
Vulcaniibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Vulgatibacter	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
WCHB1-32	4.0	2.0	0.0	0.0	20.0	51.0	28.0	0.0	0.0	5.0	36.0	0.0
Weissella	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Wenxinia	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Wenyingzhuangia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Williamsia	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0
Woeseia	4.0	0.0	0.0	0.0	22.0	25.0	24.0	0.0	0.0	4.0	37.0	1.0
Wohlfahrtiimonas	0.0	0.0	0.0	0.0	1.0	5.0	2.0	0.0	0.0	0.0	1.0	0.0
XBB1006	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	1.0	7.0	0.0
XZXXH163	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Xanthobacter	17.0	0.0	0.0	0.0	36.0	16.0	91.0	0.0	0.0	18.0	62.0	0.0
Xanthomonas	0.0	0.0	0.0	0.0	1.0	3.0	22.0	0.0	0.0	0.0	5.0	0.0
Xenophilus	0.0	0.0	0.0	0.0	4.0	3.0	5.0	0.0	0.0	1.0	6.0	0.0
Xenorhabdus	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	2.0	0.0
Xylella	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Xylophilus	0.0	0.0	0.0	0.0	12.0	25.0	16.0	0.0	0.0	0.0	24.0	0.0
Yersinia	9.0	1.0	0.0	0.0	12.0	8.0	43.0	4.0	0.0	10.0	144.0	37.0
Yimella	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Yokenella	1.0	0.0	0.0	0.0	3.0	0.0	21.0	3.0	0.0	1.0	23.0	0.0
Yonghaparkia	0.0	0.0	0.0	0.0	6.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0
Youhaiella	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0
Youngiibacter	0.0	0.0	0.0	0.0	3.0	2.0	15.0	1.0	0.0	0.0	1.0	0.0
Z-35	3.0	1.0	0.0	0.0	23.0	25.0	53.0	0.0	0.0	1.0	33.0	1.0
Z114MB74	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ZOR0006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Zavarzinella	0.0	0.0	0.0	0.0	9.0	3.0	95.0	0.0	0.0	0.0	12.0	0.0
Zavarzinia	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zhizhongheella	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0
Zoogloea	453.0	153.0	0.0	0.0	166.0	429.0	132.0	5.0	0.0	13.0	371.0	96.0
Zymophilus	0.0	0.0	0.0	0.0	2.0	7.0	12.0	0.0	0.0	2.0	8.0	0.0
[Acetivibrio] ethanolgignens group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
[Agitococcus] lubricus group	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
[Aquaspirillum] arcticum group	0.0	0.0	0.0	0.0	3.0	2.0	4.0	0.0	0.0	0.0	11.0	1.0
[Aquaspirillum] polymorphum group	0.0	0.0	0.0	0.0	0.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0
[Cytophaga] xylanolytica group	1.0	1.0	0.0	0.0	12.0	6.0	2.0	0.0	0.0	0.0	13.0	0.0
[Desulfobacterium] catecholicum group	0.0	0.0	0.0	0.0	2.0	4.0	8.0	0.0	0.0	1.0	4.0	0.0
[Eubacterium] brachy group	15.0	4.0	0.0	0.0	19.0	23.0	22.0	0.0	0.0	0.0	11.0	0.0
[Eubacterium] coprostanoligenes group	14.0	0.0	0.0	0.0	24.0	8.0	21.0	0.0	0.0	0.0	3.0	0.0
[Eubacterium] eligens group	8.0	0.0	0.0	0.0	9.0	7.0	0.0	0.0	0.0	0.0	2.0	0.0
[Eubacterium] fissicatena group	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[Eubacterium] hallii group	3.0	0.0	0.0	0.0	16.0	11.0	0.0	0.0	0.0	0.0	4.0	0.0
[Eubacterium] nodatum group	0.0	0.0	0.0	0.0	0.0	1.0	8.0	1.0	0.0	0.0	0.0	0.0
[Eubacterium] oxidoreducens group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
[Eubacterium] ruminantium group	0.0	0.0	0.0	0.0	7.0	5.0	18.0	0.0	0.0	0.0	0.0	0.0
[Eubacterium] ventriosum group	1.0	0.0	0.0	0.0	6.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0
[Eubacterium] xylanophilum group	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0
[Polyangium] brachysporum group	0.0	0.0	0.0	0.0	4.0	4.0	4.0	0.0	0.0	0.0	11.0	0.0
[Ruminococcus] gauvreauii group	1.0	1.0	0.0	0.0	8.0	15.0	0.0	1.0	0.0	4.0	6.0	0.0
[Ruminococcus] gnavus group	0.0	0.0	0.0	0.0	5.0	20.0	7.0	0.0	0.0	0.0	0.0	0.0
[Ruminococcus] torques group	11.0	1.0	0.0	0.0	24.0	10.0	7.0	0.0	0.0	0.0	10.0	4.0
alphaI cluster	124.0	17.0	0.0	0.0	268.0	103.0	362.0	4.0	0.0	69.0	82.0	0.0
dgA-11 gut group	29.0	2.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	3.0	6.0	0.0
endosymbionts1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
endosymbionts2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
endosymbionts8	0.0	0.0	0.0	0.0	0.0	0.0	11.0	1.0	0.0	0.0	0.0	0.0
hgcI clade	8930.0	1336.0	5.0	3.0	3918.0	3160.0	4703.0	70.0	4.0	2492.0	4779.0	132.0
mle1-7	0.0	0.0	0.0	0.0	6.0	16.0	13.0	0.0	0.0	0.0	16.0	0.0
oc32	3.0	0.0	0.0	0.0	20.0	27.0	152.0	0.0	0.0	0.0	16.0	0.0
possible genus 03	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
possible genus 04	0.0	3.0	0.0	0.0	5.0	17.0	35.0	0.0	0.0	2.0	70.0	0.0
possible genus 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
uncultured	10873.0	1850.0	8.0	7.0	35824.0	23820.0	33842.0	306.0	3.0	3828.0	21127.0	1650.0
wb1-P19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
