readID	seqID	taxID	score	2ndBestScore	hitLength	queryLength	numMatches
a9bf4b92-48f2-4372-a281-24bfe68b5a8b	unclassified	0	0	0	0	1927	1
04674bd1-a3ed-41fa-98ea-ea4820f2b9fa	unclassified	0	0	0	0	1444	1
06fe648e-35e6-466f-b7b4-20795ae06c4b	unclassified	0	0	0	0	2633	1
3ee2204e-8d3b-418f-aed5-d9d75441b484	unclassified	0	0	0	0	4221	1
f0fcb1d7-32ef-4e44-8bc2-0503218467a4	unclassified	0	0	0	0	1912	1
561db611-23ef-4fc4-9c50-917e2ddfa18e	unclassified	0	0	0	0	1289	1
836189a2-93b6-4b68-8824-3dcb4b2230a7	unclassified	0	0	0	0	2186	1
01b0f829-8901-46bf-adb2-3418d1800fc2	HM565024.1.1482	710	169	0	28	1521	1
eb16ef5e-099b-4d51-a5a0-84315d8425f4	JN454428.1.1419	25725	64	64	23	1444	5
eb16ef5e-099b-4d51-a5a0-84315d8425f4	JN481945.1.1363	25725	64	64	23	1444	5
