name	taxRank	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
Tatumella	G	0	1	1	2	2	1	0	2	0	1	0	0	1	1	0	1	0	0	0	2	1	0	1	0	0	1	0	1	0	0	2	0	0	1	2	1	0	2	0	1	1	1	0	3	2	1	0	1	2	1	1	3	1	0	1	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	2	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	4	1	0	2	0	1	1	0	1	2	1	2	0	0
Franconibacter	G	1	4	0	6	3	1	3	3	2	8	4	3	4	3	4	5	5	1	1	3	5	0	5	5	1	4	2	3	4	1	3	6	2	4	5	4	5	6	5	2	4	4	1	6	3	3	2	4	5	10	0	1	1	5	4	3	1	4	1	2	3	4	3	5	2	1	3	4	1	5	5	4	3	4	5	1	1	2	3	3	4	4	2	1	5	6	3	4	5	2	2	4	4	4	3	3	3	3	5	0
Lonsdalea	G	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Cedecea	G	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Weissella	G	0	1	1	0	1	2	0	1	1	1	3	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	2	0	3	0	1	1	0	1	2	1	1	0	0	1	0	3	1	1	0	0	2	1	1	0	4	0	0	2	2	1	0	0	0	1	1	1	1	0	0	0	2	1	1	0	1	0	0	0	0	2	3	0	1	1	0	0	0	2	1	2	1	1	1	0	0	1	1
Aerococcus	G	1	0	0	0	3	0	1	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	2	0	2	0	0	1	0	0	1	0	2	1	1	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	1	0	1	1	0	1	0
Aerococcaceae (uncultured)	G	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shimwellia	G	0	3	0	1	1	1	1	1	0	1	1	1	0	0	1	1	2	0	3	1	0	1	0	1	3	3	0	1	2	2	1	2	1	1	1	1	2	2	2	1	1	1	1	0	3	0	0	1	3	0	0	0	2	1	1	0	2	3	1	0	2	1	0	1	0	1	3	0	1	1	0	2	1	1	1	1	1	1	1	1	0	0	1	3	0	1	0	2	3	0	0	1	1	0	0	1	0	1	1	3
Trabulsiella	G	1	1	1	2	1	0	1	2	0	2	1	1	0	0	0	0	1	2	1	1	1	1	3	1	0	0	1	0	0	1	1	1	1	0	1	0	2	0	1	1	0	1	2	0	0	2	1	1	1	3	1	0	0	1	0	1	0	0	0	1	0	1	1	0	1	3	0	0	1	0	0	2	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	3	0
Enterobacillus	G	0	1	0	0	1	2	0	0	3	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	1	0	0	0	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	2	0	0	1	1	1	1	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1
Mangrovibacter	G	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	3	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	2	0	0	1	0
Gibbsiella	G	0	0	0	1	0	0	1	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	1	0	1	1	0	2	0	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
endosymbionts3	G	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0
endosymbionts6	G	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	1	0	0
Atlantibacter	G	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Blochmannia	G	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Stammerula	G	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1
Pseudocitrobacter	G	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
Candidatus Hartigia	G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vulcanibacillus	G	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0
Anaerobacillus	G	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
Jeotgalicoccus	G	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Salinicoccus	G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0
Kurthia	G	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0
Sporolactobacillus	G	0	2	0	0	0	0	1	0	0	0	0	0	2	1	2	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	2	0
Pediococcus	G	0	2	1	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	2	0	0	2	0	2	0	0	1	0	0	0	3	0	1	0	2	0	1	0	0	1	0	1	0	1	1	1	1	0	1	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0
Tetragenococcus	G	0	1	0	3	2	0	0	3	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	3	2	0	3	0	0	2	2	1	0	0	2	0	1	0	3	1	0	2	0	1	0	0	1	1	0	0	0	1	2	1	0	1	0	0	1	0	0	0	3	0	0	0	3	0	0	1	3	1	0	0	0	1	1	1	0	2	1	0	0	2	1	1	1	2	0	1	0	0	1	0	1
Lactovum	G	0	0	0	0	1	0	0	3	1	1	0	1	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	2	1	2	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	2	0	1	0	0	0	3	0	0	1	0	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	3	1	0	1	2	1	2	3	2	0	1	3
Desemzia	G	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
